Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-07-29,10.855263157894736,288.02272727272725,6.687847222222222,3.060763888888889,7.064236111111111,4.9437500000000005,7.9743055555555555,2.420069444444444,23.12013888888889,0.13854166666666667,2.4,,,0.19130434782608696,0.14583333333333334,29.483333333333334,85.5138888888889,2.283333333333333,183.71875,0.06770833333333333,0.06770833333333333,97.42708333333333,,
2023-07-30,7.2105263157894735,774.75,6.539930555555556,2.4739583333333335,6.637847222222223,4.644444444444445,7.808333333333334,2.3705555555555553,27.996875,0.125,1.8958333333333333,,,0.15381944444444443,0.1486111111111111,30.158333333333335,97.22916666666667,2.80625,109.77083333333333,0.041666666666666664,0.041666666666666664,136.9375,,
2023-07-31,14.36111111111111,358.6666666666667,6.667708333333334,3.4399305555555557,7.252083333333334,5.075347222222223,7.957291666666666,2.414652777777778,17.48125,0.1871527777777778,2.3781250000000003,,,0.2791666666666667,0.12444444444444444,31.653819444444448,71.96666666666667,2.69375,101.21875,0.0,0.0,142.66666666666666,,
2023-08-01,11.625,509.5,6.542708333333334,2.8496527777777776,6.8381944444444445,4.784722222222222,7.810069444444444,2.3704513888888887,33.39513888888889,0.21354166666666666,1.54375,,,0.178125,0.13333333333333333,32.059374999999996,79.84166666666667,3.4499999999999997,112.97916666666667,0.0,0.0,131.86458333333334,,
2023-08-02,3.8846153846153846,88.75,6.810069444444444,2.695138888888889,6.970486111111111,4.884027777777778,8.128124999999999,2.4664930555555555,35.828472222222224,0.16874999999999998,2.2666666666666666,,,0.14895833333333333,0.10555555555555557,30.65416666666667,82.95614035087719,2.571875,224.53125,0.0,0.0,96.33333333333333,,
2023-08-03,2.0,174.6,6.5,2.4302083333333333,6.569097222222222,4.6,7.746875,2.352152777777778,43.12604166666667,0.22395833333333334,2.829166666666667,,,0.27625,0.16845238095238096,28.806250000000002,88.96212121212122,2.029166666666667,155.36458333333334,0.026041666666666668,0.026041666666666668,72.64583333333333,,
2023-08-04,3.642857142857143,146.88888888888889,6.3656250000000005,2.4472222222222224,6.477083333333333,4.535763888888889,7.590972222222223,2.3043055555555556,40.00625,0.11979166666666667,2.5864583333333333,,,0.1885416666666667,0.20454545454545456,28.37857142857143,91.23412698412699,2.160416666666667,93.82291666666667,0.03125,0.03125,70.14583333333333,,
2023-08-05,7.125,383.0769230769231,6.547916666666667,3.168402777777778,7.0125,4.910763888888889,7.817708333333333,2.3716319444444447,23.544444444444448,0.14548611111111112,2.118402777777778,,,0.17272727272727273,0.15238095238095237,29.140625,85.65530303030303,2.239236111111111,214.28125,0.0,0.0,86.11458333333333,,
2023-08-06,7.926470588235294,533.0,6.449305555555555,3.1236111111111113,6.895138888888888,4.828819444444444,7.688194444444444,2.3339930555555557,23.229166666666668,0.18333333333333335,1.7385416666666667,,,0.18369565217391304,0.15555555555555556,28.26875,92.15,2.0072916666666667,111.8125,0.041666666666666664,0.041666666666666664,71.5625,,
2023-08-07,22.692307692307693,37.208333333333336,6.3850694444444445,3.5895833333333336,7.1038194444444445,4.971875,7.617013888888889,2.3144097222222224,19.647569444444446,0.2197916666666667,2.279166666666667,,,0.28715277777777776,0.1136904761904762,28.58020833333333,91.66666666666667,2.540625,59.604166666666664,0.08333333333333333,0.08333333333333333,85.59375,,
