Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-11 00:00:00,173.23,307.08,15.29,3.31,13.02,16.62,8.71,1.62,21.63,0.00,NA,NA,NA,NA,0.05,19.36,78.85,0.66,119.26,0.03,2.88,197.31,856.66,NA
2022-01-12 00:00:00,102.86,177.57,15.29,3.33,13.04,17.38,8.40,1.44,21.24,0.00,NA,NA,NA,NA,0.04,19.04,80.85,1.07,124.78,0.04,3.85,179.83,889.73,NA
2022-01-13 00:00:00,87.95,112.92,15.29,3.31,13.03,15.42,6.70,0.80,21.30,0.00,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-14 00:00:00,183.72,231.23,15.32,3.33,13.06,17.86,7.53,2.21,20.96,0.00,NA,NA,NA,NA,0.04,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-15 00:00:00,115.32,151.64,15.28,3.31,13.02,15.85,7.89,1.43,21.06,0.00,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-16 00:00:00,135.21,201.49,15.30,3.34,13.04,15.34,8.44,1.48,21.09,3.10,NA,NA,NA,3.07,3.11,NA,NA,NA,NA,0.00,0.00,NA,NA,NA
2022-01-17 00:00:00,131.32,215.30,15.33,3.29,13.04,14.11,8.57,1.49,21.18,0.00,NA,NA,NA,NA,0.05,19.26,73.11,1.23,124.01,0.01,1.28,366.79,855.97,NA
2022-01-18 00:00:00,164.05,195.42,15.28,3.32,13.03,12.95,8.58,1.64,21.25,0.01,NA,NA,NA,407.01,407.03,16.62,82.30,0.81,121.38,0.06,5.32,188.67,891.97,NA
2022-01-19 00:00:00,108.76,170.30,15.27,3.29,13.00,13.79,8.54,1.41,21.17,NA,NA,NA,NA,NA,NA,17.77,78.04,0.73,140.30,0.05,5.00,235.91,895.59,NA
2022-01-20 00:00:00,68.91,145.76,21.28,2.28,16.53,11.57,7.31,0.86,21.26,1.78,NA,NA,NA,337.35,337.36,16.72,81.14,1.02,139.08,0.04,4.16,235.62,888.12,NA
2022-01-21 00:00:00,77.14,111.73,15.23,0.96,11.83,10.07,6.38,0.74,21.19,4.86,NA,NA,NA,32.19,32.20,16.84,82.04,0.71,164.73,0.05,4.99,246.86,896.95,NA
2022-01-22 00:00:00,122.81,195.88,15.22,0.95,11.82,11.10,6.97,1.36,20.54,0.01,NA,NA,NA,460.81,460.83,16.68,80.63,0.73,158.78,0.10,9.12,258.72,874.69,NA
2022-01-23 00:00:00,97.37,139.64,15.26,0.93,11.84,10.64,6.54,1.01,20.70,NA,NA,NA,NA,NA,NA,16.01,86.17,0.69,143.45,0.11,10.43,134.55,859.65,NA
2022-01-24 00:00:00,81.26,120.76,15.24,0.91,11.81,10.56,6.56,1.02,21.29,0.00,NA,NA,NA,296.63,296.64,17.92,78.53,1.15,121.35,0.16,14.93,178.40,892.46,NA
2022-01-25 00:00:00,90.34,142.13,15.27,0.91,11.84,9.69,6.77,0.82,20.83,0.01,NA,NA,NA,NA,0.02,17.85,79.31,0.89,134.30,0.10,9.44,238.85,886.82,NA
2022-01-26 00:00:00,105.85,212.94,15.24,0.97,11.84,10.08,7.13,1.22,20.43,0.01,NA,NA,NA,NA,0.04,17.68,81.94,1.10,136.98,0.04,4.16,167.89,870.14,NA
2022-01-27 00:00:00,45.46,86.25,15.25,0.90,11.81,7.81,6.50,0.51,21.07,0.00,NA,NA,NA,NA,0.02,15.72,86.25,0.93,185.97,0.10,5.66,224.41,865.74,NA
2022-01-28 00:00:00,104.78,180.98,15.31,1.13,11.97,9.81,6.75,0.93,21.24,21.89,NA,NA,NA,33.41,33.42,17.70,58.06,0.99,185.65,0.05,2.72,335.99,886.14,NA
2022-01-29 00:00:00,146.49,234.67,11.35,1.64,9.25,11.10,7.65,1.24,20.80,6.07,NA,NA,NA,94.85,94.88,15.13,70.90,0.90,176.93,0.20,18.82,260.33,869.86,NA
2022-01-30 00:00:00,148.70,238.19,5.47,2.55,5.33,12.09,7.97,1.77,21.13,NA,NA,NA,NA,NA,NA,15.91,71.12,0.73,174.19,0.04,4.00,269.81,885.37,NA
2022-01-31 00:00:00,122.14,190.79,5.47,2.58,5.34,11.76,7.77,1.30,20.96,NA,NA,NA,NA,NA,NA,16.90,71.46,0.78,180.09,0.11,10.22,224.48,882.57,NA
2022-02-01 00:00:00,104.72,159.30,5.47,2.58,5.34,12.49,7.32,0.96,21.71,6.63,NA,NA,NA,279.77,279.79,16.12,80.36,0.85,155.05,0.11,10.47,116.47,970.19,NA
2022-02-02 00:00:00,56.04,88.69,5.49,2.54,5.33,10.55,7.45,0.73,21.16,1.92,NA,NA,NA,125.70,125.71,15.51,80.57,1.08,125.23,0.08,7.72,210.43,876.37,NA
2022-02-03 00:00:00,122.07,189.85,5.48,2.57,5.34,11.83,8.16,1.28,21.03,3.69,NA,NA,NA,305.50,305.52,15.50,81.87,0.69,151.21,0.18,17.03,138.58,879.87,NA
2022-02-04 00:00:00,69.10,110.43,5.47,2.58,5.34,11.37,7.61,1.04,20.61,18.79,NA,NA,NA,230.62,230.64,13.87,89.38,1.20,174.21,0.15,14.18,42.08,861.74,NA
2022-02-05 00:00:00,38.42,50.59,5.46,2.58,5.35,9.27,7.01,0.49,21.42,0.00,NA,NA,NA,262.14,262.14,14.17,89.73,1.60,136.37,0.09,8.86,124.72,858.21,NA
2022-02-06 00:00:00,87.76,125.83,5.50,2.58,5.35,10.69,7.21,0.87,20.94,NA,NA,NA,NA,NA,NA,14.53,82.52,0.79,183.30,0.15,14.62,320.80,889.14,NA
2022-02-07 00:00:00,111.98,175.63,5.48,2.60,5.36,12.66,7.79,1.31,21.09,9.10,NA,NA,NA,408.92,408.93,16.56,76.99,0.73,159.13,0.04,3.84,288.39,893.37,NA
2022-02-08 00:00:00,109.62,175.99,5.47,2.54,5.33,12.78,7.78,1.21,21.28,0.01,NA,NA,NA,296.63,296.64,17.74,75.06,0.76,192.14,0.05,5.15,259.60,872.60,NA
2022-02-09 00:00:00,98.66,152.16,5.48,2.57,5.35,11.67,7.66,1.00,21.04,2.97,NA,NA,NA,78.47,78.49,18.67,70.49,0.87,175.25,0.02,1.92,305.34,882.08,NA
2022-02-10 00:00:00,100.59,160.13,5.48,2.56,5.34,9.99,7.53,0.95,20.93,15.69,NA,NA,NA,336.49,336.51,19.19,68.52,1.05,187.64,0.06,5.65,223.41,877.30,NA
2022-02-11 00:00:00,120.87,188.43,5.46,2.58,5.33,10.20,7.40,1.17,20.83,7.95,NA,NA,NA,273.64,273.64,17.52,82.10,0.73,194.91,0.08,7.76,191.69,889.25,NA
2022-02-12 00:00:00,88.04,151.19,5.47,2.56,5.34,9.92,7.35,0.94,20.79,NA,NA,NA,NA,NA,NA,17.15,75.19,0.81,161.77,0.10,9.60,250.49,888.82,NA
2022-02-13 00:00:00,104.21,177.43,5.47,2.58,5.34,10.23,7.91,1.03,20.82,NA,NA,NA,NA,NA,NA,16.66,76.95,1.10,130.39,0.10,9.60,315.31,872.54,NA
2022-02-14 00:00:00,93.40,186.92,5.46,2.56,5.33,9.79,8.31,1.09,21.11,13.92,NA,NA,NA,311.00,311.01,18.29,69.79,1.08,122.06,0.06,5.64,355.94,881.95,NA
2022-02-15 00:00:00,98.75,221.13,5.46,2.61,5.35,9.98,8.45,1.15,21.14,2.98,NA,NA,NA,9.85,9.88,18.98,66.44,1.00,124.72,0.11,9.99,309.97,863.15,NA
2022-02-16 00:00:00,110.40,292.65,5.44,2.59,5.32,10.94,8.85,1.17,21.05,1.31,NA,NA,NA,1.42,1.51,19.47,64.74,0.84,144.15,0.09,8.56,316.28,970.22,NA
2022-02-17 00:00:00,101.71,237.59,5.46,2.52,5.31,10.03,8.46,1.12,21.25,1.25,NA,NA,NA,1.35,1.44,19.29,64.95,0.87,169.38,0.17,16.09,279.50,944.97,NA
2022-02-18 00:00:00,128.45,262.62,5.46,2.59,5.34,11.67,8.87,1.30,20.96,1.45,NA,NA,NA,1.56,1.67,19.59,68.23,0.83,149.93,0.10,9.07,241.56,844.76,NA
2022-02-19 00:00:00,93.72,207.42,5.45,2.60,5.33,10.90,8.57,1.04,21.67,1.17,NA,NA,NA,1.27,1.35,20.33,61.84,0.97,187.15,0.05,4.92,288.71,958.49,NA
2022-02-20 00:00:00,59.49,154.14,5.45,2.56,5.31,8.63,8.23,0.64,21.79,0.71,NA,NA,NA,0.77,0.82,20.38,54.80,1.16,177.76,0.05,5.02,295.78,977.75,NA
2022-02-21 00:00:00,66.19,112.13,5.46,2.54,5.31,8.26,7.88,0.58,21.94,0.64,NA,NA,NA,0.69,0.74,15.83,77.10,1.11,150.71,0.13,12.57,205.76,913.62,NA
2022-02-22 00:00:00,88.96,162.81,5.49,2.56,5.34,10.08,8.14,0.91,21.26,1.02,NA,NA,NA,1.10,1.17,17.61,72.93,1.07,125.54,0.05,4.65,315.22,858.47,NA
2022-02-23 00:00:00,91.07,184.13,5.46,2.61,5.35,10.82,8.36,1.01,20.84,1.14,NA,NA,NA,1.23,1.31,18.11,73.45,0.85,125.29,0.07,6.36,197.36,869.26,NA
2022-02-24 00:00:00,78.62,155.76,5.49,2.54,5.33,13.84,9.20,0.91,21.40,1.03,NA,NA,NA,1.11,1.18,20.14,65.72,0.94,129.85,0.11,10.92,277.56,856.63,NA
2022-02-25 00:00:00,40.50,71.18,5.49,2.54,5.34,12.81,8.85,0.45,21.92,0.51,NA,NA,NA,0.55,0.59,19.36,74.46,1.40,117.59,0.14,13.48,274.41,872.84,NA
2022-02-26 00:00:00,62.27,103.90,5.47,2.59,5.34,11.13,7.04,0.79,26.79,0.89,NA,NA,NA,0.95,1.01,18.74,83.33,0.86,158.32,0.09,8.20,297.12,865.32,NA
2022-02-27 00:00:00,104.40,174.72,5.49,2.57,5.37,12.02,12.14,1.05,33.35,1.18,NA,NA,NA,1.27,1.35,19.89,75.24,0.99,154.52,0.15,13.96,263.38,854.55,NA
2022-02-28 00:00:00,92.39,179.17,5.45,2.56,5.32,11.60,18.11,0.79,41.52,0.88,NA,NA,NA,0.95,1.02,20.80,72.74,1.04,150.61,0.12,11.56,285.01,856.80,NA
2022-03-01 00:00:00,67.35,149.25,5.49,2.56,5.34,12.21,17.49,0.66,50.35,0.74,NA,NA,NA,0.79,0.84,21.71,71.53,1.01,110.69,0.06,5.42,260.16,861.33,NA
2022-03-02 00:00:00,105.36,202.35,5.44,2.57,5.32,14.88,19.35,1.04,46.47,1.17,NA,NA,NA,1.26,1.34,22.45,69.26,0.85,132.44,0.11,10.42,292.82,857.76,NA
2022-03-03 00:00:00,93.04,241.55,5.46,2.58,5.33,12.81,20.70,1.03,33.47,1.16,NA,NA,NA,1.25,1.33,23.34,65.58,0.85,144.12,0.05,5.01,338.76,834.75,NA
2022-03-04 00:00:00,100.26,243.07,5.45,2.57,5.33,11.66,15.52,1.05,21.17,1.18,NA,NA,NA,1.26,1.35,22.50,64.06,1.09,163.21,0.19,18.51,329.40,874.04,NA
2022-03-05 00:00:00,90.28,246.80,5.44,2.56,5.32,12.70,17.70,0.92,31.59,1.02,NA,NA,NA,1.10,1.18,23.26,58.85,1.08,161.48,0.05,4.93,322.62,830.90,NA
2022-03-06 00:00:00,102.15,229.10,5.45,2.61,5.34,15.89,11.71,0.85,48.68,0.95,NA,NA,NA,1.02,1.08,23.51,61.27,1.12,123.45,0.09,8.56,300.77,851.31,NA
2022-03-07 00:00:00,124.46,277.91,5.43,2.61,5.33,16.94,15.08,1.23,47.33,1.38,NA,NA,NA,1.47,1.57,23.93,62.95,1.10,115.34,0.09,8.97,333.46,841.07,NA
2022-03-08 00:00:00,115.85,304.31,5.46,2.55,5.31,17.55,15.69,1.25,42.94,1.40,NA,NA,NA,1.51,1.62,25.00,59.33,0.94,146.73,0.07,6.86,322.15,922.10,NA
2022-03-09 00:00:00,122.62,294.98,5.44,2.60,5.33,17.58,19.36,1.24,51.55,1.38,NA,NA,NA,1.49,1.59,25.84,59.96,1.05,160.47,0.05,5.03,273.24,839.08,NA
2022-03-10 00:00:00,110.48,320.78,5.42,2.60,5.32,18.07,11.21,1.07,51.21,1.20,NA,NA,NA,1.29,1.37,28.83,44.80,1.05,175.43,0.04,4.22,364.38,870.37,NA
2022-03-11 00:00:00,119.53,283.86,5.43,2.61,5.33,22.08,14.05,1.26,54.53,1.41,NA,NA,NA,1.51,1.61,26.00,58.16,1.05,149.40,0.09,8.75,308.80,979.36,NA
2022-03-12 00:00:00,146.06,312.57,5.45,2.56,5.33,25.64,16.51,1.29,46.56,1.45,NA,NA,NA,1.55,1.66,26.06,60.27,1.00,141.60,0.10,9.03,276.04,956.27,NA
2022-03-13 00:00:00,153.42,303.60,5.44,2.57,5.32,28.21,23.24,1.44,51.22,1.61,NA,NA,NA,1.74,1.85,26.61,62.42,0.82,161.69,0.13,12.35,273.86,955.66,NA
2022-03-14 00:00:00,158.83,278.69,5.46,2.56,5.33,27.14,13.68,1.46,48.41,1.63,NA,NA,NA,1.75,1.87,27.18,59.49,0.96,134.28,0.08,8.06,295.74,969.28,NA
2022-03-15 00:00:00,158.20,285.93,5.44,2.51,5.30,26.87,13.38,1.75,42.39,1.95,NA,NA,NA,2.10,2.24,26.89,61.09,1.13,154.25,0.08,7.72,257.96,976.53,NA
2022-03-16 00:00:00,133.09,263.89,5.44,2.55,5.31,21.71,11.99,1.44,24.67,1.61,NA,NA,NA,1.73,1.84,26.92,57.39,1.28,173.04,0.11,10.52,296.41,986.18,NA
2022-03-17 00:00:00,141.99,337.85,5.43,2.53,5.29,25.19,20.95,1.56,46.39,1.74,NA,NA,NA,1.87,1.99,27.62,58.61,1.11,161.69,0.06,5.49,285.96,984.59,NA
2022-03-18 00:00:00,159.82,324.59,5.41,2.59,5.31,23.94,34.58,1.59,41.42,1.78,NA,NA,NA,1.91,2.04,27.76,58.33,1.29,166.39,0.13,12.55,255.38,979.33,NA
2022-03-19 00:00:00,158.65,319.52,5.41,2.58,5.30,22.41,21.83,1.56,32.60,1.75,NA,NA,NA,1.89,2.01,27.43,57.41,1.43,180.72,0.19,18.26,250.01,972.47,NA
2022-03-20 00:00:00,148.73,294.30,5.44,2.56,5.31,21.03,19.96,1.63,30.50,1.83,NA,NA,NA,1.97,2.10,28.07,56.95,1.22,186.91,0.05,4.92,283.03,989.28,NA
2022-03-21 00:00:00,129.95,325.08,5.41,2.56,5.29,19.49,22.65,1.59,39.64,1.78,NA,NA,NA,1.91,2.04,28.12,57.50,1.11,184.87,0.07,6.90,263.74,986.11,NA
2022-03-22 00:00:00,119.67,247.76,5.43,2.57,5.31,23.55,25.42,1.14,60.19,1.28,NA,NA,NA,1.36,1.45,28.26,59.22,1.17,178.65,0.12,11.15,230.40,975.07,NA
2022-03-23 00:00:00,143.98,263.29,5.44,2.53,5.30,23.46,31.05,1.38,51.50,1.55,NA,NA,NA,1.66,1.77,28.77,62.80,0.84,184.49,0.02,1.66,275.55,989.65,NA
2022-03-24 00:00:00,102.79,273.05,5.43,2.54,5.29,15.94,15.59,1.00,24.96,1.12,NA,NA,NA,1.21,1.29,27.99,57.47,1.90,209.75,0.11,10.63,248.34,984.78,NA
2022-03-25 00:00:00,82.98,209.36,5.43,2.56,5.30,18.99,21.61,0.63,55.14,0.71,NA,NA,NA,0.76,0.81,26.32,69.95,1.20,139.41,0.09,8.51,260.10,987.93,NA
2022-03-26 00:00:00,57.45,106.90,5.41,2.57,5.30,14.67,17.79,0.46,38.63,0.52,NA,NA,NA,0.55,0.59,25.18,77.08,1.33,157.15,0.05,4.82,370.85,989.57,NA
2022-03-27 00:00:00,45.36,87.65,5.44,2.59,5.32,14.54,24.48,0.41,59.51,0.46,NA,NA,NA,0.50,0.53,25.40,71.93,1.20,111.50,0.03,3.28,367.39,845.78,NA
2022-03-28 00:00:00,55.96,96.63,5.43,2.59,5.31,15.22,23.67,0.48,52.26,0.54,NA,NA,NA,0.58,0.62,24.58,78.74,1.22,117.90,0.04,3.37,227.19,981.01,NA
2022-03-29 00:00:00,49.71,78.87,5.44,2.57,5.30,13.84,25.97,0.45,41.81,0.50,NA,NA,NA,0.53,0.57,23.95,79.43,1.17,92.67,0.10,9.67,139.76,956.99,NA
2022-03-30 00:00:00,39.60,111.38,5.44,2.56,5.31,12.20,16.59,0.32,58.06,0.35,NA,NA,NA,0.38,0.40,23.14,78.05,1.28,88.94,0.08,7.81,163.58,951.47,NA
2022-03-31 00:00:00,49.93,97.21,5.40,2.61,5.31,13.11,22.23,0.43,44.87,0.49,NA,NA,NA,0.52,0.56,22.45,84.38,0.86,117.86,0.12,11.00,98.50,917.89,NA
2022-04-01 00:00:00,45.51,66.10,5.43,2.57,5.30,17.50,11.93,0.36,52.43,0.40,NA,NA,NA,0.43,0.45,23.09,88.56,1.33,96.62,0.09,8.40,130.25,975.76,NA
2022-04-02 00:00:00,15.84,25.81,5.46,2.56,5.33,11.89,8.60,0.33,64.86,0.37,NA,NA,NA,0.39,0.42,20.75,93.35,1.47,86.97,0.17,15.93,62.76,859.93,NA
2022-04-03 00:00:00,32.27,49.84,5.43,2.57,5.32,13.36,13.25,0.42,55.61,0.47,NA,NA,NA,0.50,0.54,22.64,87.45,0.91,102.71,0.04,3.59,174.30,978.46,NA
2022-04-04 00:00:00,34.20,55.68,5.44,2.58,5.32,13.14,9.68,0.50,43.10,0.56,NA,NA,NA,0.60,0.64,22.43,93.95,0.94,103.61,0.00,0.00,92.53,992.12,NA
2022-04-05 00:00:00,14.51,27.02,5.46,2.57,5.34,11.97,10.92,0.33,65.62,0.37,NA,NA,NA,0.40,0.43,22.46,87.03,1.36,89.85,0.04,3.56,281.06,848.32,NA
2022-04-06 00:00:00,14.86,35.47,5.45,2.60,5.34,9.19,11.01,0.30,70.89,0.34,NA,NA,NA,0.36,0.39,21.79,86.83,1.36,93.58,0.09,8.20,174.97,859.12,NA
2022-04-07 00:00:00,20.92,39.43,5.45,2.58,5.33,7.79,10.21,0.32,81.37,0.35,NA,NA,NA,0.38,0.40,22.32,84.98,1.33,89.17,0.03,3.30,192.50,862.13,NA
2022-04-08 00:00:00,25.22,72.50,5.46,2.55,5.32,7.59,12.92,0.30,78.27,0.33,NA,NA,NA,0.36,0.38,22.75,80.30,1.82,91.79,0.03,3.28,280.96,870.66,NA
2022-04-09 00:00:00,24.50,37.48,5.45,2.58,5.33,6.21,10.12,0.38,49.19,0.43,NA,NA,NA,0.46,0.49,19.53,94.00,1.20,92.99,0.08,7.14,69.66,860.82,NA
2022-04-10 00:00:00,18.43,43.82,5.44,2.59,5.34,6.86,10.06,0.30,52.89,0.34,NA,NA,NA,0.37,0.39,21.07,91.28,1.55,105.80,0.08,7.15,235.90,973.92,NA
2022-04-11 00:00:00,18.04,28.65,5.44,2.56,5.31,6.92,9.46,0.37,46.15,0.42,NA,NA,NA,0.45,0.47,21.59,90.72,1.36,96.67,0.04,3.56,244.68,986.28,NA
2022-04-12 00:00:00,32.91,62.70,5.44,2.52,5.30,8.70,10.56,0.67,28.97,0.75,NA,NA,NA,0.80,0.85,24.66,82.43,1.05,116.33,0.09,8.56,287.59,987.96,NA
2022-04-13 00:00:00,32.27,58.63,5.42,2.53,5.28,10.54,11.71,0.45,29.85,0.50,NA,NA,NA,0.54,0.58,25.20,83.71,1.17,142.59,0.11,10.23,250.25,985.67,NA
2022-04-14 00:00:00,28.82,74.15,5.43,2.55,5.30,7.89,9.44,0.47,25.02,0.53,NA,NA,NA,0.56,0.60,23.46,89.50,1.15,142.10,0.06,5.07,161.50,986.22,NA
2022-04-15 00:00:00,36.03,68.66,5.39,2.57,5.29,9.12,9.46,0.52,39.88,0.58,NA,NA,NA,0.62,0.66,26.44,79.80,1.23,220.81,0.07,6.58,394.32,986.53,NA
2022-04-16 00:00:00,29.36,71.12,5.41,2.58,5.30,8.49,12.28,0.26,53.77,0.29,NA,NA,NA,0.31,0.33,27.28,69.14,1.69,191.35,0.07,6.84,382.35,985.84,NA
2022-04-17 00:00:00,32.62,69.34,5.43,2.51,5.28,8.81,11.49,0.40,53.92,0.44,NA,NA,NA,0.47,0.50,26.31,68.59,1.55,205.93,0.09,8.74,390.08,989.46,NA
2022-04-18 00:00:00,13.47,30.05,5.43,2.54,5.30,7.75,11.46,0.22,58.99,0.24,NA,NA,NA,0.26,0.28,23.80,80.54,1.44,105.37,0.05,4.72,339.79,977.04,NA
2022-04-19 00:00:00,23.41,51.82,5.44,2.55,5.31,7.36,13.83,0.36,46.53,0.41,NA,NA,NA,0.43,0.46,26.13,74.44,1.04,128.82,0.02,1.44,348.18,975.76,NA
2022-04-20 00:00:00,30.31,55.03,5.44,2.55,5.30,7.49,12.26,0.64,39.13,0.71,NA,NA,NA,0.76,0.81,22.74,89.59,1.12,139.22,0.11,10.00,177.57,957.39,NA
2022-04-21 00:00:00,39.23,67.27,5.44,2.59,5.33,7.88,11.55,0.59,31.51,0.66,NA,NA,NA,0.72,0.76,26.01,75.17,1.07,202.52,0.09,8.01,406.13,981.54,NA
2022-04-22 00:00:00,52.58,96.28,5.43,2.56,5.30,10.37,15.34,0.62,37.05,0.70,NA,NA,NA,0.76,0.81,26.55,77.43,0.89,158.09,0.04,3.56,207.56,986.42,NA
2022-04-23 00:00:00,40.16,66.91,5.45,2.56,5.32,8.21,12.20,0.58,34.68,0.65,NA,NA,NA,0.70,0.75,24.77,86.77,1.40,188.60,0.04,3.84,255.75,987.45,NA
2022-04-24 00:00:00,45.37,158.18,5.44,2.54,5.30,10.03,10.97,0.41,45.28,0.46,NA,NA,NA,0.50,0.53,26.51,81.29,1.29,152.40,0.03,3.28,390.19,991.76,NA
2022-04-25 00:00:00,29.68,74.93,5.44,2.56,5.31,7.96,16.18,0.29,54.75,0.33,NA,NA,NA,0.35,0.37,25.92,77.87,1.26,115.54,0.09,8.22,378.99,987.75,NA
2022-04-26 00:00:00,29.53,66.69,5.45,2.56,5.33,7.39,14.72,0.29,64.07,0.33,NA,NA,NA,0.35,0.37,26.37,74.82,1.36,117.20,0.05,4.72,358.35,989.23,NA
2022-04-27 00:00:00,21.89,47.95,5.41,2.54,5.28,6.41,16.85,0.28,66.48,0.31,NA,NA,NA,0.34,0.36,24.87,77.49,1.38,114.53,0.00,0.00,374.08,993.82,NA
2022-04-28 00:00:00,25.83,53.64,5.44,2.56,5.31,7.13,21.18,0.49,48.59,0.54,NA,NA,NA,0.58,0.62,25.87,76.95,1.21,114.95,0.02,1.93,376.63,982.91,NA
2022-04-29 00:00:00,38.46,76.65,5.45,2.55,5.32,7.88,19.84,0.41,23.21,0.45,NA,NA,NA,0.50,0.53,26.90,72.98,1.36,124.96,0.17,16.60,351.10,979.38,NA
2022-04-30 00:00:00,19.63,32.17,5.48,2.52,5.32,12.22,13.21,0.26,12.71,0.29,NA,NA,NA,0.31,0.33,22.64,87.40,1.42,102.08,0.19,17.73,119.77,975.73,NA
2022-05-01 00:00:00,23.01,38.28,5.45,2.53,5.30,7.91,11.25,0.36,19.54,0.41,NA,NA,NA,0.43,0.46,25.04,80.56,1.29,102.97,0.03,3.30,395.20,989.84,NA
2022-05-02 00:00:00,25.80,39.47,5.45,2.55,5.31,7.51,11.01,0.41,6.97,0.46,NA,NA,NA,0.49,0.52,22.36,93.82,1.11,157.35,0.11,10.60,94.45,980.85,NA
2022-05-03 00:00:00,22.94,55.11,5.43,2.57,5.31,7.12,12.82,0.32,12.46,0.35,NA,NA,NA,0.38,0.40,24.09,84.36,1.26,100.42,0.07,7.12,257.07,981.13,NA
2022-05-04 00:00:00,13.03,32.62,5.42,2.55,5.29,6.59,19.68,0.21,18.11,0.24,NA,NA,NA,0.26,0.27,25.09,78.77,1.39,107.26,0.05,4.52,352.79,951.16,NA
2022-05-05 00:00:00,16.33,32.93,5.45,2.56,5.32,5.52,15.18,0.26,16.81,0.29,NA,NA,NA,0.31,0.33,26.53,72.10,1.27,127.84,0.11,10.41,421.15,985.99,NA
2022-05-06 00:00:00,44.37,82.43,5.45,2.52,5.31,5.08,23.09,0.64,16.46,0.72,NA,NA,NA,0.77,0.82,28.04,71.21,1.17,163.15,0.11,10.04,354.96,979.81,NA
2022-05-07 00:00:00,41.57,82.00,5.43,2.56,5.30,6.16,13.07,0.54,22.55,0.60,NA,NA,NA,0.65,0.70,27.35,78.88,1.05,158.69,0.31,29.86,252.40,986.76,NA
2022-05-08 00:00:00,40.00,69.55,5.41,2.56,5.30,4.90,17.36,0.47,22.30,0.53,NA,NA,NA,0.57,0.61,28.42,70.10,0.95,178.06,0.05,4.92,410.89,992.04,NA
2022-05-09 00:00:00,28.95,60.03,5.43,2.54,5.29,4.60,14.78,0.33,31.59,0.37,NA,NA,NA,0.41,0.44,29.20,69.50,1.20,175.28,0.00,0.00,392.76,992.46,NA
