Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,246.66791666666666,301.8075347222222,5.480381944444445,2.569201388888889,5.338055555555556,17.10454861111111,14.066631944444445,2.304027777777778,20.86885416666667,2.579895833333333,,,,2.7636805555555557,2.9482986111111114,17.70875,81.88663194444445,0.7477083333333333,138.11711805555555,0.09131944444444444,0.08562499999999999,165.50726851851852,1002.9691666666666,
2023-01-02,181.84979166666668,235.16784722222224,5.47,2.582291666666667,5.346111111111111,15.993437499999999,14.029340277777777,1.6761805555555556,19.535,1.8764583333333336,,,,2.0132986111111113,2.1479861111111114,17.480972222222224,82.62684027777777,0.7265972222222222,134.41326388888888,0.06833333333333333,0.06833333333333333,247.62541666666667,1002.0276041666666,
2023-01-03,163.57739583333333,230.453125,5.482743055555556,2.5674305555555557,5.3507291666666665,15.793611111111112,14.10784722222222,1.5786805555555556,20.040347222222223,1.7669791666666665,,,,1.8958680555555556,2.0216319444444446,18.1746875,79.17138888888888,0.7551736111111111,133.30131944444443,0.03708333333333333,0.03708333333333333,190.49166666666667,1002.8431597222221,
2023-01-04,172.48989583333332,237.8345833333333,5.467881944444444,2.580173611111111,5.347534722222222,15.679131944444444,14.229756944444444,1.756388888888889,21.77847222222222,1.9674305555555556,,,,2.1125694444444445,2.2577430555555558,18.290277777777778,79.95875,0.6608680555555555,146.11527777777778,0.017291666666666667,0.017291666666666667,189.1796568627451,1005.5085069444444,
2023-01-05,162.18666666666667,232.24881944444442,5.4946875,2.538125,5.344409722222221,16.113645833333333,14.294930555555554,1.7023958333333333,22.351423611111112,1.9055555555555557,,,,2.0497222222222224,2.184861111111111,18.694131944444443,78.49128472222223,1.061875,127.88756944444445,0.034374999999999996,0.034374999999999996,197.56049019607843,1000.0894791666666,
2023-01-06,148.40927083333335,226.2646875,5.458576388888889,2.566875,5.321319444444444,15.788194444444445,14.465625000000001,1.3964236111111112,22.533888888888892,1.5639583333333331,,,,1.6774305555555555,1.7888541666666666,18.555243055555554,77.1829861111111,0.9080902777777777,127.20413194444444,0.04395833333333333,0.04395833333333333,195.27708333333334,1003.1747569444445,
2023-01-07,152.85989583333333,242.50541666666666,5.470416666666666,2.560347222222222,5.337048611111111,15.99888888888889,14.423194444444446,1.482638888888889,22.07715277777778,1.6606944444444445,,,,1.780451388888889,1.900763888888889,18.937361111111112,77.18465277777777,0.7952430555555555,131.38399305555555,0.05833333333333333,0.05833333333333333,231.87844444444445,1000.458125,
2023-01-08,164.5315625,238.36260416666667,5.439305555555555,2.5805208333333334,5.324722222222222,16.220694444444444,14.280069444444445,1.402951388888889,26.395833333333332,1.573090277777778,,,,1.6875694444444445,1.8011458333333332,19.447604166666668,78.2365625,0.8814236111111112,119.81152777777777,0.07458333333333333,0.07458333333333333,197.42338235294116,998.64,
2023-01-09,154.16145833333334,214.333125,5.464444444444445,2.527326388888889,5.314965277777778,15.91388888888889,14.258854166666666,1.3289583333333332,27.653055555555557,1.4875,,,,1.5958680555555553,1.702951388888889,19.042065217391304,79.98050724637682,0.8522101449275362,117.42322463768116,0.03708333333333333,0.03708333333333333,203.06642857142856,1006.18,
2023-01-10,148.39697916666668,211.37291666666667,5.463090277777778,2.5747916666666666,5.338888888888889,15.828645833333333,14.023229166666667,1.1261805555555555,23.927222222222223,1.2625,,,,1.353402777777778,1.4433680555555555,19.781805555555554,77.59465277777778,0.77,133.09201388888889,0.07135416666666666,0.07135416666666666,186.93593137254902,994.5861111111111,
2023-01-11,138.39979166666666,199.75947916666667,5.445277777777778,2.6140972222222225,5.3379166666666675,15.694895833333334,13.74861111111111,1.143125,24.095034722222223,1.280625,,,,1.3743402777777778,1.465972222222222,20.112118055555555,76.59381944444445,0.8044791666666667,129.61444444444444,0.034374999999999996,0.034374999999999996,230.2860119047619,998.5198263888889,
2023-01-12,160.866875,224.2670138888889,5.4565277777777785,2.576701388888889,5.322118055555555,17.291284722222223,13.91173611111111,1.1829166666666666,22.212465277777778,1.3256597222222222,,,,1.423611111111111,1.520659722222222,19.596145833333335,78.70704861111112,0.7717708333333334,135.4676388888889,0.09343749999999999,0.09343749999999999,187.6535,993.7010763888889,
2023-01-13,178.7040625,242.72048611111111,5.451354166666667,2.582986111111111,5.3381944444444445,18.558854166666666,13.999583333333334,1.3205555555555557,14.984826388888889,1.478611111111111,,,,1.5844097222222222,1.6914930555555554,19.258125,78.06697916666667,0.9383333333333334,182.9526388888889,0.09156249999999999,0.09156249999999999,207.7326923076923,999.2651041666667,
2023-01-14,257.55302083333333,374.94934027777776,5.453611111111111,2.540763888888889,5.302395833333334,19.07947916666667,14.160729166666668,1.6177083333333335,23.223472222222224,1.8113888888888887,,,,1.9430208333333334,2.0722916666666666,15.43375,87.101875,0.45875,137.83687500000002,0.03,0.015,8.38,976.6472916666667,
2023-01-15,328.08996527777776,396.0422222222223,5.446840277777778,2.5717708333333333,5.3201736111111115,21.364479166666666,14.287881944444445,2.3245833333333334,18.847118055555555,2.601770833333333,,,,2.7871527777777776,2.9721875,,,,,0.0,0.0,,,
